Ch4EmissionRate,Ch4EmissionRateInTgwh,Ch4EmissionRateUnit,City,Co2EmissionRate,Co2EmissionRateInTmwh,Co2EmissionRateUnit,Co2eEmissionRate,Co2eEmissionRateInTmwh,Co2eEmissionRateUnit,Country,CreatedDate,EmissionFactorDataSource,EmissionFactorUpdateYear,GenlConversionFctrRevisionDate,GridSubregion,LocBasedGeothermalMixPct,LocBasedOtherFossilFuelMixPct,LocBasedRenewableEnergyPct,LocBsdRenewableEnrgyNonHydro,LocationBasedBiomassMixPct,LocationBasedCoalMixPct,LocationBasedGasMixPct,LocationBasedHydroMixPct,LocationBasedMixPct,LocationBasedNuclearMixPct,LocationBasedOilMixPct,LocationBasedOtherFuelMixPct,LocationBasedSolarMixPct,LocationBasedWindMixPct,MarketBasedBiomassMixPct,MarketBasedCoalMixPct,MarketBasedGasMixPct,MarketBasedHydroMixPct,MarketBasedMixPct,MarketBasedNuclearMixPct,MarketBasedOilMixPct,MarketBasedOtherFuelMixPct,MarketBasedSolarMixPct,MarketBasedWindMixPct,MktBasedGeothermalMixPct,MktBasedOtherFossilFuelMixPct,MktBasedRenewableEnergyPct,MktBsdCo2eEmissionRate,MktBsdCo2eEmissionRateInTmwh,MktBsdCo2eEmissionRateUnit,MktBsdRenewableEnrgyNonHydro,N2oEmissionRate,N2oEmissionRateInTgwh,N2oEmissionRateUnit,Name,PostalCodeSet,State
0.024,0.024,G_PER_KWH,,660.5,0.6605,G_PER_KWH,662.24,0.66224,G_PER_KWH,GI,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2021) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2021,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,662.24,0.66224,G_PER_KWH,0,0.004026846,0.004026846,G_PER_KWH,Gibraltar - IEA 2019,,
0.008,0.008,G_PER_KWH,,495.5,0.4955,G_PER_KWH,497.06,0.49706,G_PER_KWH,GR,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2021) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2021,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,497.06,0.49706,G_PER_KWH,0,0.005033557,0.005033557,G_PER_KWH,Greece - IEA 2019,,
0.12,0.12,G_PER_KWH,,402.3,0.4023,G_PER_KWH,411.17,0.41117,G_PER_KWH,GT,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2021) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2021,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,411.17,0.41117,G_PER_KWH,0,0.020805369,0.020805369,G_PER_KWH,Guatemala - IEA 2019,,
0.04,0.04,G_PER_KWH,,860.4,0.8604,G_PER_KWH,863.48,0.86348,G_PER_KWH,GY,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2021) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2021,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,863.48,0.86348,G_PER_KWH,0,0.00738255,0.00738255,G_PER_KWH,Guyana - IEA 2019,,
0.032,0.032,G_PER_KWH,,815.2,0.8152,G_PER_KWH,817.79,0.81779,G_PER_KWH,HT,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2021) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2021,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,817.79,0.81779,G_PER_KWH,0,0.006375839,0.006375839,G_PER_KWH,Haiti - IEA 2019,,
0.064,0.064,G_PER_KWH,,460.6,0.4606,G_PER_KWH,465.33,0.46533,G_PER_KWH,TH,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2021) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2021,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,465.33,0.46533,G_PER_KWH,0,0.011073826,0.011073826,G_PER_KWH,Thailand - IEA 2019,,
0.004,0.004,G_PER_KWH,,286.3,0.2863,G_PER_KWH,286.59,0.28659,G_PER_KWH,TG,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2021) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2021,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,286.59,0.28659,G_PER_KWH,0,0.000671141,0.000671141,G_PER_KWH,Togo - IEA 2019,,
0.012,0.012,G_PER_KWH,,564.2,0.5642,G_PER_KWH,564.8,0.5648,G_PER_KWH,TT,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2021) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2021,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,564.8,0.5648,G_PER_KWH,0,0.001006711,0.001006711,G_PER_KWH,Trinidad and Tobago - IEA 2019,,
0.008,0.008,G_PER_KWH,,424.9,0.4249,G_PER_KWH,425.3,0.4253,G_PER_KWH,TN,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2021) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2021,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,425.3,0.4253,G_PER_KWH,0,0.000671141,0.000671141,G_PER_KWH,Tunisia - IEA 2019,,
0.004,0.004,G_PER_KWH,,431.3,0.4313,G_PER_KWH,432.92,0.43292,G_PER_KWH,TR,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2021) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2021,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,432.92,0.43292,G_PER_KWH,0,0.005704698,0.005704698,G_PER_KWH,Turkey - IEA 2019,,
0.008,0.008,G_PER_KWH,,708.9,0.7089,G_PER_KWH,710.35,0.71035,G_PER_KWH,SA,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,710.35,0.71035,G_PER_KWH,0,0.002684564,0.002684564,G_PER_KWH,Saudi Arabia - IEA 2017,,
0.02,0.02,G_PER_KWH,,713.6,0.7136,G_PER_KWH,715.14,0.71514,G_PER_KWH,SA,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,715.14,0.71514,G_PER_KWH,0,0.003355705,0.003355705,G_PER_KWH,Saudi Arabia - IEA 2016,,
0.02,0.02,G_PER_KWH,,640.6,0.6406,G_PER_KWH,643.85,0.64385,G_PER_KWH,SN,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,643.85,0.64385,G_PER_KWH,0,0.003691275,0.003691275,G_PER_KWH,Senegal - IEA 2017,,
0.04,0.04,G_PER_KWH,,668.1,0.6681,G_PER_KWH,671.44,0.67144,G_PER_KWH,SN,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,671.44,0.67144,G_PER_KWH,0,0.008053691,0.008053691,G_PER_KWH,Senegal - IEA 2016,,
0.04,0.04,G_PER_KWH,,787,0.787,G_PER_KWH,790.25,0.79025,G_PER_KWH,RS,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,790.25,0.79025,G_PER_KWH,0,0.008389262,0.008389262,G_PER_KWH,Serbia - IEA 2017,,
0.032,0.032,G_PER_KWH,,732.4,0.7324,G_PER_KWH,735.47,0.73547,G_PER_KWH,BA,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,735.47,0.73547,G_PER_KWH,0,0.004362416,0.004362416,G_PER_KWH,Bosnia and Herzegovina - IEA 2018,,
0.008,0.008,G_PER_KWH,,1417,1.417,G_PER_KWH,1423.41,1.42341,G_PER_KWH,BW,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,1423.41,1.42341,G_PER_KWH,0,0.010738255,0.010738255,G_PER_KWH,Botswana - IEA 2018,,
0.016,0.016,G_PER_KWH,,99.6,0.0996,G_PER_KWH,99.78,0.09978,G_PER_KWH,BR,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,99.78,0.09978,G_PER_KWH,0,0.022483221,0.022483221,G_PER_KWH,Brazil - IEA 2018,,
0,0,G_PER_KWH,,718.4,0.7184,G_PER_KWH,719.09,0.71909,G_PER_KWH,BN,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,719.09,0.71909,G_PER_KWH,0,0.000671141,0.000671141,G_PER_KWH,Brunei Darussalam - IEA 2018,,
0.012,0.012,G_PER_KWH,,445.5,0.4455,G_PER_KWH,447.7,0.4477,G_PER_KWH,BG,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,447.7,0.4477,G_PER_KWH,0,0.001342282,0.001342282,G_PER_KWH,Bulgaria - IEA 2018,,
0.116,0.116,G_PER_KWH,,945.7,0.9457,G_PER_KWH,949.31,0.94931,G_PER_KWH,NE,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,949.31,0.94931,G_PER_KWH,0,0.016107383,0.016107383,G_PER_KWH,Niger - IEA 2018,,
0.024,0.024,G_PER_KWH,,414.6,0.4146,G_PER_KWH,415,0.415,G_PER_KWH,NG,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,415,0.415,G_PER_KWH,0,0.011073826,0.011073826,G_PER_KWH,Nigeria - IEA 2018,,
0.008,0.008,G_PER_KWH,,619.2,0.6192,G_PER_KWH,621.74,0.62174,G_PER_KWH,MK,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,621.74,0.62174,G_PER_KWH,0,0.000671141,0.000671141,G_PER_KWH,Macedonia - IEA 2018,,
0.008,0.008,G_PER_KWH,,8.6,0.0086,G_PER_KWH,8.6,0.0086,G_PER_KWH,NO,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,8.6,0.0086,G_PER_KWH,0,0.008724832,0.008724832,G_PER_KWH,Norway - IEA 2018,,
0,0,G_PER_KWH,,447.1,0.4471,G_PER_KWH,447.59,0.44759,G_PER_KWH,OM,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2020) Emissions Factors,  http://wds.iea.org/wds/pdf/WorldCO2_documentation.pdf. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2020,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,447.59,0.44759,G_PER_KWH,0,0,0,G_PER_KWH,Oman - IEA 2018,,
